subject,predicate,object
http://dbpedia.org/resource/United_States,http://dbpedia.org/ontology/ethnicGroup,http://dbpedia.org/resource/Pacific_Islander_Americans
http://dbpedia.org/resource/Hermes,http://dbpedia.org/property/romanEquivalent,http://dbpedia.org/resource/Mercury_(mythology)
http://dbpedia.org/resource/Demetrius_I_of_Macedon,http://dbpedia.org/ontology/child,http://dbpedia.org/resource/Demetrius_the_Fair
Anubis,P67,Greek language
Late Period of ancient Egypt,P104,Time period of Ancient Egypt
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ancient_Greece
Egyptian hieroglyphs,P67,Alexander the Great
http://dbpedia.org/resource/Menes,http://dbpedia.org/property/dynasty,http://dbpedia.org/resource/First_Dynasty_of_Egypt
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/ld,http://dbpedia.org/resource/Pontic_Greek
http://dbpedia.org/resource/Punjab,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/Pakistan
Grave art,P196,https://en.wikipedia.org/wiki/Funerary_art
Roman Egypt,P67,https://en.wikipedia.org/wiki/Roman_Egypt
http://dbpedia.org/resource/Ancient_Macedonia,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/Attic_Greek,http://dbpedia.org/property/ancestor,http://dbpedia.org/resource/Proto-Greek_language
God of the afterlife in Egyptian mythology,P67,https://en.wikipedia.org/wiki/Osiris
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/property/commonLanguages,http://dbpedia.org/resource/Koine_Greek
http://dbpedia.org/resource/Pre-Greek_substrate,http://www.w3.org/2002/07/owl#differentFrom,http://dbpedia.org/resource/Proto-Greek_language
http://dbpedia.org/resource/Mediterranean_Sea,http://dbpedia.org/ontology/nearestCity,"http://dbpedia.org/resource/Split,_Croatia"
http://dbpedia.org/resource/Philo,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Egypt_(Roman_province)
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/nativeLang,http://dbpedia.org/resource/Greek_language
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Philotas
http://dbpedia.org/resource/Perseus,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Pyramid_of_Amenemhat_I,http://dbpedia.org/property/owner,http://dbpedia.org/resource/Amenemhat_I
First Dynasty of Egypt,P67,Alexander the Great
http://dbpedia.org/resource/Roxana,http://dbpedia.org/ontology/child,http://dbpedia.org/resource/Alexander_IV_of_Macedon
Anubis,P67,Fourth Dynasty of Egypt
http://dbpedia.org/resource/Cairo,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Egypt
"Ethnic group native to Greece, Cyprus, Albania, Italy, Turkey, Egypt and, to a lesser extent, other countries surrounding the Mediterranean Sea",P67,https://en.wikipedia.org/wiki/Greeks
http://dbpedia.org/resource/Perdiccas,http://dbpedia.org/property/allegiance,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
Greeks,P196,"Ethnic group native to Greece, Cyprus, Albania, Italy, Turkey, Egypt and, to a lesser extent, other countries surrounding the Mediterranean Sea"
Anubis,P104,Death god
http://dbpedia.org/resource/Cyrillic_script,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/List_of_Cyrillic_letters
http://dbpedia.org/resource/Tefnut,http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Bastet
http://dbpedia.org/resource/Amun,http://dbpedia.org/property/offspring,http://dbpedia.org/resource/Khonsu
http://dbpedia.org/resource/Olympias,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Philip_II_of_Macedon
http://dbpedia.org/resource/David_Johnston,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Ancient_Greece,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Greeks
http://dbpedia.org/resource/Sphinx,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Sphinx
http://dbpedia.org/resource/Battle_of_Issus,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Greek_language,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Greek_Braille
http://dbpedia.org/resource/Antipater,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Second_War_of_the_Diadochi
Latest stage of the Egyptian language,P67,https://en.wikipedia.org/wiki/Coptic_language
Death god,P67,https://en.wikipedia.org/wiki/Anubis
http://en.wikipedia.org/wiki/Ancient_Greek,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Ancient_Greek
http://dbpedia.org/resource/Greek_alphabet,http://dbpedia.org/property/children,http://dbpedia.org/resource/Cyrillic_script
http://dbpedia.org/resource/Battle_of_Chaeronea_(338_BC),http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Boeotia
http://en.wikipedia.org/wiki/Nephthys,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Nephthys
Elaborate set of funerary practices,P67,https://en.wikipedia.org/wiki/Ancient_Egyptian_funerary_practices
http://dbpedia.org/resource/Turkey,http://dbpedia.org/property/establishedEvent,http://dbpedia.org/resource/Turkish_War_of_Independence
http://dbpedia.org/resource/Cronus,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
Plutarch,P102,https://en.wikipedia.org/wiki/Plutarch
http://dbpedia.org/resource/Sebennytos,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Samannud
http://dbpedia.org/resource/Hermes,http://dbpedia.org/property/children,http://dbpedia.org/resource/Eudoros
Greek language,P67,Alexander the Great
http://dbpedia.org/resource/Eumenes,http://dbpedia.org/property/battles,http://dbpedia.org/resource/Second_War_of_the_Diadochi
Pharaoh of Egypt,P196,https://en.wikipedia.org/wiki/Amenemhat_I
http://dbpedia.org/resource/Sphinx,http://dbpedia.org/property/similarEntities,http://dbpedia.org/resource/Griffin
http://dbpedia.org/resource/Medieval_Greek,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Hellenic_languages
http://dbpedia.org/resource/Mandaeans,http://dbpedia.org/property/langs,http://dbpedia.org/resource/French_language
http://dbpedia.org/resource/Susa,http://dbpedia.org/property/location,http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/property/royalHouse,http://dbpedia.org/resource/Argead_dynasty
http://dbpedia.org/resource/Philip_III_of_Macedon,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
Egyptian hieroglyphs,P196,Formal writing system used by the ancient Egyptians
http://dbpedia.org/resource/Capital_(novel),http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Novel
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/ontology/parent,http://dbpedia.org/resource/Philip_II_of_Macedon
http://dbpedia.org/resource/Cairo,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/History_of_Egypt
http://dbpedia.org/resource/List_of_ancient_Iranian_peoples,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scythia
Ancient Egyptian funerary practices,P102,https://en.wikipedia.org/wiki/Ancient_Egyptian_funerary_practices
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Djer
Gnosticism,P102,https://en.wikipedia.org/wiki/Gnosticism
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Hephaestion
http://dbpedia.org/resource/War_of_Actium,http://dbpedia.org/property/territory,http://dbpedia.org/resource/Roman_Egypt
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/ld,http://dbpedia.org/resource/Mycenaean_Greek
http://dbpedia.org/resource/Osiris,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Isis
http://dbpedia.org/resource/Cronus,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Rhea_(mythology)
Hor-Aha,P104,Egyptian pharaoh
First Dynasty of Egypt,P102,https://en.wikipedia.org/wiki/First_Dynasty_of_Egypt
http://dbpedia.org/resource/Philip_III_of_Macedon,http://dbpedia.org/property/father,http://dbpedia.org/resource/Philip_II_of_Macedon
http://dbpedia.org/resource/Pan_(god),http://dbpedia.org/property/hinduismEquivalent,http://dbpedia.org/resource/Pushan
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Arcesilaus
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/ontology/spokenIn,http://dbpedia.org/resource/Black_Sea
http://dbpedia.org/resource/Hermes,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Hermes
http://dbpedia.org/resource/Egyptiotes,http://dbpedia.org/property/popplace,http://dbpedia.org/resource/Alexandria
Indo-European language,P67,https://en.wikipedia.org/wiki/Greek_language
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Parmenion
http://dbpedia.org/resource/Vaishnavism,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Jagannath
http://dbpedia.org/resource/Paleo-Hebrew_alphabet,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
Ancient Greek religion,P196,Religion in ancient Greece
http://dbpedia.org/resource/Ancient_Greek_religion,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
Hermes,P67,Alexander the Great
Art of ancient Egypt,P104,Art produced by the ancient Egyptian civilization
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/states,http://dbpedia.org/resource/Greece
"Ethnic group native to Greece, Cyprus, Albania, Italy, Turkey, Egypt and, to a lesser extent, other countries surrounding the Mediterranean Sea",P196,https://en.wikipedia.org/wiki/Greeks
Gnosticism,P104,Early Christian and Jewish religious systems
Forms of Greek used from around the 9th century BCE to the 6th century CE,P67,https://en.wikipedia.org/wiki/Ancient_Greek
Anubis,P67,Ancient Egyptian funerary practices
http://dbpedia.org/resource/Mentuhotep_IV,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Amenemhat_I
http://dbpedia.org/resource/Hieratic,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Faunus,http://dbpedia.org/property/greekEquivalent,http://dbpedia.org/resource/Pan_(god)
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/markDescription,http://dbpedia.org/resource/Susa
http://dbpedia.org/resource/Ptolemy_I_Soter,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Eurydice_of_Egypt
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Plotinus
http://dbpedia.org/resource/Second_War_of_the_Diadochi,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Marcus_Aurelius,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Roman–Persian_Wars
http://en.wikipedia.org/wiki/Kebechet,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Kebechet
http://dbpedia.org/resource/Proto-Sinaitic_script,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
Funerary art,P102,https://en.wikipedia.org/wiki/Funerary_art
Anubis,P67,Greeks
http://dbpedia.org/resource/Argead_dynasty,http://dbpedia.org/property/country,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Narmer
http://dbpedia.org/resource/Egyptian_Arabic,http://dbpedia.org/property/states,http://dbpedia.org/resource/Egypt
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/ethnicity,http://dbpedia.org/resource/Greeks
http://dbpedia.org/resource/Horus,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Geb
http://dbpedia.org/resource/Olympias,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
http://dbpedia.org/resource/Odin,http://dbpedia.org/property/romanEquivalent,http://dbpedia.org/resource/Mercury_(mythology)
http://dbpedia.org/resource/Myrtilus,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Aristotle,http://dbpedia.org/property/notableStudents,http://dbpedia.org/resource/Theophrastus
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Pyramid_of_Amenemhat_I
http://dbpedia.org/resource/Anubis,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Anput
http://dbpedia.org/resource/Ptolemaic_dynasty,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sculpture
http://dbpedia.org/resource/Kebechet,http://dbpedia.org/property/parents,http://dbpedia.org/resource/Anubis
Greek language,P67,https://en.wikipedia.org/wiki/Greek_language
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/ontology/successor,http://dbpedia.org/resource/Philip_III_of_Macedon
Early Christian and Jewish religious systems,P67,https://en.wikipedia.org/wiki/Gnosticism
Amun,P104,Egyptian and Berber deity
http://dbpedia.org/resource/Greece,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Wars_of_Alexander_the_Great
http://dbpedia.org/resource/Ptolemy_I_Soter,http://dbpedia.org/property/father,http://dbpedia.org/resource/Lagus
http://dbpedia.org/resource/Palestine_(region),http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Canaan
Elaborate set of funerary practices,P196,https://en.wikipedia.org/wiki/Ancient_Egyptian_funerary_practices
Egyptian and Berber deity,P196,https://en.wikipedia.org/wiki/Amun
http://dbpedia.org/resource/New_Kingdom_of_Egypt,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Ramesses_II
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Merneith
Anubis,P67,Gnosticism
Fourth Dynasty of Egypt,P196,Dynasty of ancient Egypt
Dynasty of ancient Egypt,P67,https://en.wikipedia.org/wiki/Fourth_Dynasty_of_Egypt
http://dbpedia.org/resource/Jesus,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Roman_Empire
http://dbpedia.org/resource/Macedonia_(ancient_kingdom),http://dbpedia.org/property/commonLanguages,http://dbpedia.org/resource/Ancient_Macedonian_language
http://dbpedia.org/resource/Perseus_of_Macedon,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/Ammonius_Saccas,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Egypt_(Roman_province)
http://dbpedia.org/resource/Philip_III_of_Macedon,http://dbpedia.org/property/dynasty,http://dbpedia.org/resource/Argead_dynasty
http://dbpedia.org/resource/Eurydice_of_Egypt,http://dbpedia.org/property/father,http://dbpedia.org/resource/Antipater
http://dbpedia.org/resource/Oracle_of_Ammon,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Amun
http://dbpedia.org/resource/Demotic_(Egyptian),http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/property/spouse,http://dbpedia.org/resource/Cleopatra_Eurydice_of_Macedon
http://dbpedia.org/resource/Turkish_War_of_Independence,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Progress
Hermes,P196,"Olympian god in Greek religion and mythology; the emissary and messenger of the gods; the god of trade, heraldry, merchants, commerce, roads, thieves, trickery, sports, travelers, and athletes; the son of Zeus and the Pleiad Maia"
http://dbpedia.org/resource/Anput,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Anubis
http://dbpedia.org/resource/Kebechet,http://dbpedia.org/property/parents,http://dbpedia.org/resource/Anput
http://dbpedia.org/resource/Latin_script,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Thoth,http://dbpedia.org/property/greekEquivalent,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Mesopotamia,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Military_history_of_the_Neo-Assyrian_Empire
http://dbpedia.org/resource/Horus_the_Elder,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Horus
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Eusebius
Hellenistic period,P196,Period of Mediterranean history from 323 to 31 BC
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/ontology/languageFamily,http://dbpedia.org/resource/Hellenic_languages
http://dbpedia.org/resource/Set_(deity),http://dbpedia.org/property/parents,http://dbpedia.org/resource/Geb
http://dbpedia.org/resource/War_of_Actium,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Roman_Egypt
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/house,http://dbpedia.org/resource/Argead_dynasty
http://dbpedia.org/resource/Khonsu,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/God
http://dbpedia.org/resource/Athena,http://dbpedia.org/property/etruscanEquivalent,http://dbpedia.org/resource/Menrva
Serapis,P67,Alexander the Great
God of the afterlife in Egyptian mythology,P196,https://en.wikipedia.org/wiki/Osiris
http://en.wikipedia.org/wiki/Anubis,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Anubis
http://dbpedia.org/resource/Nut_(goddess),http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Geb
http://dbpedia.org/resource/Lamassu,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Lamassu
Buchis,P67,https://en.wikipedia.org/wiki/Buchis
Coptic language,P104,Latest stage of the Egyptian language
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Roxana
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Porphyry_(philosopher)
http://dbpedia.org/resource/Alexander_IV_of_Macedon,http://dbpedia.org/property/succession,http://dbpedia.org/resource/List_of_Pharaohs
http://dbpedia.org/resource/Coptic_language,http://dbpedia.org/property/script,http://dbpedia.org/resource/Coptic_alphabet
Forms of Greek used from around the 9th century BCE to the 6th century CE,P196,https://en.wikipedia.org/wiki/Ancient_Greek
Ancient Greek religion,P67,Alexander the Great
http://dbpedia.org/resource/Lysimachus,http://dbpedia.org/property/before,http://dbpedia.org/resource/Demetrius_I_of_Macedon
http://dbpedia.org/resource/List_of_historical_capitals_of_Egypt,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Nephthys,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Osiris
http://dbpedia.org/resource/Alexander_Romance,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Egypt_(Roman_province),http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Egypt_(Roman_province)
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Kabul_River,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Cleitus_the_Black
http://dbpedia.org/resource/Palestine,http://dbpedia.org/ontology/wikiPageDisambiguates,http://dbpedia.org/resource/Palestine_(region)
Late Period of ancient Egypt,P102,https://en.wikipedia.org/wiki/Late_Period_of_ancient_Egypt
http://dbpedia.org/resource/Canada,http://dbpedia.org/property/leaderTitle,http://dbpedia.org/resource/Prime_Minister_of_Canada
http://dbpedia.org/resource/Canada,http://dbpedia.org/property/leaderName,http://dbpedia.org/resource/Mary_Simon
Anubis,P67,Ancient Greek religion
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/dia,http://dbpedia.org/resource/Koine_Greek
http://dbpedia.org/resource/Proto-Sinaitic_script,http://dbpedia.org/property/children,http://dbpedia.org/resource/Phoenician_alphabet
http://dbpedia.org/resource/Art_of_ancient_Egypt,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Ancient_Egypt
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Ancient_Egypt
http://dbpedia.org/resource/Proto-Greek_language,http://dbpedia.org/property/target,http://dbpedia.org/resource/Hellenic_languages
Coptic language,P67,https://en.wikipedia.org/wiki/Coptic_language
http://dbpedia.org/resource/Argead_dynasty,http://dbpedia.org/property/finalRuler,http://dbpedia.org/resource/Alexander_IV_of_Macedon
http://dbpedia.org/resource/Deity,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Thoth,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Ancient_Egyptian_deities
Ancient Greek,P196,Forms of Greek used from around the 9th century BCE to the 6th century CE
http://dbpedia.org/resource/Abdel_Fattah_el-Sisi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Seleucus_I_Nicator
Ptolemaic Kingdom,P102,https://en.wikipedia.org/wiki/Ptolemaic_Kingdom
Ethnic group in Egypt,P67,https://en.wikipedia.org/wiki/Egyptian_Greeks
http://dbpedia.org/resource/Ancient_Greek,http://dbpedia.org/property/ancestor,http://dbpedia.org/resource/Proto-Greek_language
http://dbpedia.org/resource/Timeline_of_ancient_history,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Battle_of_Gaugamela
http://dbpedia.org/resource/Set_(deity),http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/God
Plutarch,P104,Greek philosopher and historian (c. AD 46 – after AD 119)
Anubis,P67,Serapis
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
Anubis,P67,Plutarch
http://dbpedia.org/resource/Seleucus_I_Nicator,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/Philip_III_of_Macedon,http://dbpedia.org/ontology/successor,http://dbpedia.org/resource/Alexander_IV_of_Macedon
http://en.wikipedia.org/wiki/Pan_(god),http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Pan_(god)
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/ontology/child,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Darius_III,http://dbpedia.org/ontology/successor,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Pella
http://dbpedia.org/resource/History_of_Egypt,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Narmer
http://dbpedia.org/resource/Demetrius_I_of_Macedon,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Second_War_of_the_Diadochi
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/property/influences,http://dbpedia.org/resource/Theophrastus
Funerary art,P104,Grave art
Plutarch,P67,https://en.wikipedia.org/wiki/Plutarch
http://dbpedia.org/resource/Hellenistic_period,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Parthian_Empire
http://dbpedia.org/resource/Ptolemy_I_Soter,http://dbpedia.org/property/deathPlace,http://dbpedia.org/resource/Alexandria
http://dbpedia.org/resource/Giza,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Narmer
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Theophrastus
"http://dbpedia.org/resource/Thebes,_Egypt",http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mentuhotep_IV
Indo-European language,P196,https://en.wikipedia.org/wiki/Greek_language
http://dbpedia.org/resource/Erbil,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/Iraq
http://dbpedia.org/resource/Aristotle,http://dbpedia.org/property/notableWorks,http://dbpedia.org/resource/Corpus_Aristotelicum
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/markDescription,http://dbpedia.org/resource/Punjab
http://dbpedia.org/resource/Nephthys,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Goddess
Greek language,P104,Indo-European language
http://dbpedia.org/resource/Ancient_Macedonians,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Zeus_Ammon
http://dbpedia.org/resource/Horus,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Isis
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/ontology/child,http://dbpedia.org/resource/Cynane
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/ontology/religion,http://dbpedia.org/resource/Ancient_Greek_religion
http://dbpedia.org/resource/Julie_Payette,http://dbpedia.org/property/before,http://dbpedia.org/resource/David_Johnston
http://dbpedia.org/resource/Hor-Aha,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Djer
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
http://dbpedia.org/resource/Koine_Greek,http://dbpedia.org/property/ancestor,http://dbpedia.org/resource/Ancient_Greek
Ancient Egyptian funerary practices,P67,https://en.wikipedia.org/wiki/Ancient_Egyptian_funerary_practices
http://dbpedia.org/resource/Acadian_French,http://www.w3.org/2002/07/owl#differentFrom,http://dbpedia.org/resource/Akkadian_language
Gnosticism,P67,https://en.wikipedia.org/wiki/Gnosticism
http://dbpedia.org/resource/Amyntas_III_of_Macedon,http://dbpedia.org/ontology/successor,http://dbpedia.org/resource/Argaeus_II_of_Macedon
Late Period of ancient Egypt,P196,Time period of Ancient Egypt
Ancient Greek religion,P67,https://en.wikipedia.org/wiki/Ancient_Greek_religion
Early Christian and Jewish religious systems,P196,https://en.wikipedia.org/wiki/Gnosticism
http://dbpedia.org/resource/Roman–Persian_Wars,http://dbpedia.org/property/commander,http://dbpedia.org/resource/Jovian_(emperor)
Osiris,P67,Alexander the Great
http://dbpedia.org/resource/Persians,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Perseus
http://dbpedia.org/resource/Egypt_(Roman_province),http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Roman_Egypt
http://dbpedia.org/resource/Nephthys,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Horus
http://dbpedia.org/resource/Medieval_Islam,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Islamic_Golden_Age
